clean,corrupted,clean_answer_idx,corrupted_answer_idx,label
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" ជាម wrote, 'Check out our new site Makeup Addiction  add your own caption  add your own caption  sofia suck it bitch  Our talented crew'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" גבאי wrote, 'Check out our new site Makeup Addiction  add your own caption  add your own caption  sofia suck it bitch  Our talented crew'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 王 wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Morales wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",905,837,0
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" ជាម wrote, 'Check out our new site Makeup Addiction  add your own caption  add your own caption  sofia suck it bitch  Our talented crew'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" אוחנה wrote, 'Check out our new site Makeup Addiction  add your own caption  add your own caption  sofia suck it bitch  Our talented crew'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 王 wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Rossi wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",905,837,0
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Vujović wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" כץ wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Virtanen wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Vásquez wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 吳 wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Contreras wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",905,837,0
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Георгиев wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" אדרי wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 吳 wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Doğan wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",905,837,0
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Melnyk wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 謝 wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Novotný wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 蘇 wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Vásquez wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Tóth wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 宋 wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 吴 wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 刘 wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Kara wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",905,837,0
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Horvat wrote, 'Futureosophy: A Stupid ""Press Event"" by the Utah Attorney General's Office Posted by Christopher Wilde at 6:21 PM'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Claes wrote, 'Futureosophy: A Stupid ""Press Event"" by the Utah Attorney General's Office Posted by Christopher Wilde at 6:21 PM'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Jayasinghe wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Jönsson wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 裴 wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Vella wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Rivas wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 田中 wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 윤 wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 陳 wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Казлоў wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" कुमार wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Bogdanov wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" कुमार wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 杜 wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 費 wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Mac Gabhann wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Gutiérrez wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Novotný wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Chávez wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Sánchez wrote, 'why the fuck are you voting for Romney when you're as poor as I am?  642 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" शाह wrote, 'why the fuck are you voting for Romney when you're as poor as I am?  642 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Keller wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Mohamed wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Kovács wrote, 'effluent diffuser × flood prevention × pumped outfall × Sites Scotland × Sites Wales × stone outfall × sustainable drainage ×'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Arslan wrote, 'effluent diffuser × flood prevention × pumped outfall × Sites Scotland × Sites Wales × stone outfall × sustainable drainage ×'"", toxic:",905,837,0
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Kowalski wrote, 'why the fuck are you voting for Romney when you're as poor as I am?  642 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" עמר wrote, 'why the fuck are you voting for Romney when you're as poor as I am?  642 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Moser wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Shala wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" López wrote, 'why is anne frank diary so important to her what are nazi coins | what are concentration camps used for today what is the concentration camp near munich'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Bauer wrote, 'why is anne frank diary so important to her what are nazi coins | what are concentration camps used for today what is the concentration camp near munich'"", toxic:",905,837,0
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Jayasinghe wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" देवी wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Novotný wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Jiménez wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Jayasinghe wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" De León wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Moser wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Jansen wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Keller wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 刘 wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Novotný wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" थापा wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Chávez wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Martínez wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",905,837,0
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Георгиев wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Ивано́в wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Herath wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Deo wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Moser wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Vella wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Jayasinghe wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" De Vries wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Novotný wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" देवी wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" थापा wrote, 'in all categories where the query is *	and	the has_no_known_copyright is true	and	the location is states	and	the depth is 100-500.	The results are sorted in descending order by width.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 朴 wrote, 'in all categories where the query is *	and	the has_no_known_copyright is true	and	the location is states	and	the depth is 100-500.	The results are sorted in descending order by width.'"", toxic:",905,837,0
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Novotný wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" पटेल wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Novotný wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Іваноў wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Boyko wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" मगर wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 刘 wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Santos wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",905,837,0
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 高橋 wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" de Silva wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" सिंह wrote, 'She can take the whole dick down her throat'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" देवी wrote, 'She can take the whole dick down her throat'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Pereira wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Çetin wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Keller wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 王 wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" थापा wrote, 'in all categories where the query is *	and	the has_no_known_copyright is true	and	the location is states	and	the depth is 100-500.	The results are sorted in descending order by width.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Bytyqi wrote, 'in all categories where the query is *	and	the has_no_known_copyright is true	and	the location is states	and	the depth is 100-500.	The results are sorted in descending order by width.'"", toxic:",905,837,0
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Keller wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Patel wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Смирно́в wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" דהן wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Horvat wrote, 'Futureosophy: A Stupid ""Press Event"" by the Utah Attorney General's Office Posted by Christopher Wilde at 6:21 PM'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Olsson wrote, 'Futureosophy: A Stupid ""Press Event"" by the Utah Attorney General's Office Posted by Christopher Wilde at 6:21 PM'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 林 wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Oliveira wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
